# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000111581.10	NUP107	protein_coding	5612	2899	2902	35.3513	9.8336	9.6159
ENSG00000111596.14	CNOT2	protein_coding	8750	4362	4451	31.9359	8.8836	8.6869
ENSG00000111602.12	TIMELESS	protein_coding	12509	6250	6260	109.1255	30.3553	29.6832
ENSG00000111605.18	CPSF6	protein_coding	8760	4436	4458	55.5446	15.4508	15.1087
ENSG00000111615.14	KRR1	protein_coding	4934	4100	4153	23.4340	6.5186	6.3743
ENSG00000111639.8	MRPL51	protein_coding	6332	3613	3681	232.8549	64.7730	63.3388
ENSG00000111640.15	GAPDH	protein_coding	88119	88372	86708	1877.2264	522.1862	510.6236
ENSG00000111641.12	NOP2	protein_coding	44	25	19	0.4792	0.1333	0.1303
ENSG00000111642.16	CHD4	protein_coding	2811	1491	1342	11.2862	3.1395	3.0699
ENSG00000111644.8	ACRBP	protein_coding	204	102	102	3.6977	1.0286	1.0058
ENSG00000111647.13	UHRF1BP1L	protein_coding	4732	2336	2396	36.3428	10.1094	9.8856
ENSG00000111652.10	COPS7A	protein_coding	9136	4598	4538	164.1994	45.6752	44.6638
ENSG00000111653.20	ING4	protein_coding	4245	2163	2082	79.9839	22.2490	21.7564
ENSG00000111664.11	GNB3	protein_coding	52	188	185	0.7722	0.2148	0.2101
ENSG00000111665.12	CDCA3	protein_coding	3416	1863	1876	35.7372	9.9410	9.7209
ENSG00000111666.11	CHPT1	protein_coding	27633	16485	16643	235.4304	65.4895	64.0393
ENSG00000111667.14	USP5	protein_coding	11160	5668	5492	153.2106	42.6184	41.6747
ENSG00000111669.15	TPI1	protein_coding	36621	17673	18965	692.3096	192.5791	188.3149
ENSG00000111670.16	GNPTAB	protein_coding	5890	2947	2947	30.7593	8.5563	8.3668
ENSG00000111671.10	SPSB2	protein_coding	1121	617	640	23.3356	6.4912	6.3475
ENSG00000111674.9	ENO2	protein_coding	23758	12075	11685	283.2687	78.7966	77.0518
ENSG00000111676.15	ATN1	protein_coding	26684	13397	13289	266.2284	74.0565	72.4167
ENSG00000111678.11	C12orf57	protein_coding	1557	3575	3695	44.0053	12.2409	11.9699
ENSG00000111679.17	PTPN6	protein_coding	4833	2397	2436	49.2493	13.6996	13.3963
ENSG00000111684.11	LPCAT3	protein_coding	1297	3201	3114	14.1066	3.9240	3.8371
ENSG00000111696.12	NT5DC3	protein_coding	1265	623	642	7.3717	2.0506	2.0052
ENSG00000111700.13	SLCO1B3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000111701.7	APOBEC1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000111704.11	NANOG	protein_coding	3	1	2	0.0284	0.0079	0.0077
ENSG00000111707.12	SUDS3	protein_coding	14071	7117	6954	129.2232	35.9459	35.1499
ENSG00000111711.10	GOLT1B	protein_coding	3134	1585	1549	42.2190	11.7440	11.4840
ENSG00000111713.3	GYS2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000111716.14	LDHB	protein_coding	734	368	366	12.5596	3.4937	3.4163
ENSG00000111725.11	PRKAB1	protein_coding	4318	2248	2217	36.4784	10.1472	9.9225
ENSG00000111726.13	CMAS	protein_coding	4193	2023	2170	108.4206	30.1592	29.4914
ENSG00000111727.12	HCFC2	protein_coding	1201	585	616	9.1510	2.5455	2.4892
ENSG00000111728.10	ST8SIA1	protein_coding	38	18	20	0.1339	0.0373	0.0364
ENSG00000111729.14	CLEC4A	protein_coding	4	3	1	0.1594	0.0443	0.0434
ENSG00000111731.12	C2CD5	protein_coding	5183	2662	2521	39.1411	10.8878	10.6467
ENSG00000111732.11	AICDA	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000111737.12	RAB35	protein_coding	4481	2307	2233	56.9245	15.8346	15.4840
ENSG00000111752.11	PHC1	protein_coding	2533	2468	2502	21.0778	5.8632	5.7334
ENSG00000111775.3	COX6A1	protein_coding	2805	1393	1412	106.9267	29.7437	29.0851
ENSG00000111780.8	AL021546.1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000111783.13	RFX4	protein_coding	0	5	3	0.0000	0.0000	0.0000
ENSG00000111785.21	RIC8B	protein_coding	2502	1349	1315	16.4383	4.5726	4.4714
ENSG00000111786.9	SRSF9	protein_coding	4743	8293	8947	65.5198	18.2256	17.8220
ENSG00000111788.10	AC009533.1	unprocessed_pseudogene	906	462	444	14.6437	4.0734	3.9832
ENSG00000111790.14	FGFR1OP2	protein_coding	2801	1419	1382	24.2982	6.7590	6.6093
ENSG00000111796.4	KLRB1	protein_coding	44	36	42	1.5195	0.4227	0.4133
ENSG00000111799.21	COL12A1	protein_coding	5040	2472	2568	20.6085	5.7326	5.6057
ENSG00000111801.16	BTN3A3	protein_coding	722	364	358	6.5134	1.8118	1.7717
ENSG00000111802.14	TDP2	protein_coding	5557	2809	2749	95.2786	26.5036	25.9167
ENSG00000111816.8	FRK	protein_coding	200	113	87	0.7639	0.2125	0.2078
ENSG00000111817.19	DSE	protein_coding	407	901	877	1.0823	0.3011	0.2944
ENSG00000111832.13	RWDD1	protein_coding	4677	2251	2426	40.6898	11.3186	11.0680
ENSG00000111834.13	RSPH4A	protein_coding	129	64	65	2.3185	0.6449	0.6307
ENSG00000111837.12	MAK	protein_coding	176	119	118	2.0445	0.5687	0.5561
ENSG00000111843.14	TMEM14C	protein_coding	10059	4934	5125	388.6744	108.1172	105.7232
ENSG00000111845.5	PAK1IP1	protein_coding	1355	672	685	45.4123	12.6323	12.3526
ENSG00000111846.19	GCNT2	protein_coding	105	56	49	0.5807	0.1615	0.1579
ENSG00000111850.11	SMIM8	protein_coding	330	166	178	1.9250	0.5355	0.5236
ENSG00000111859.17	NEDD9	protein_coding	707	389	363	3.4837	0.9690	0.9476
ENSG00000111860.14	CEP85L	protein_coding	517	266	269	2.7990	0.7786	0.7614
ENSG00000111863.13	ADTRP	protein_coding	19	14	11	0.2457	0.0683	0.0668
ENSG00000111875.8	ASF1A	protein_coding	759	420	429	14.9639	4.1625	4.0703
ENSG00000111877.17	MCM9	protein_coding	798	444	461	3.2596	0.9067	0.8866
ENSG00000111879.20	FAM184A	protein_coding	340	182	188	2.2503	0.6260	0.6121
ENSG00000111880.16	RNGTT	protein_coding	1935	960	976	19.0377	5.2957	5.1784
ENSG00000111885.7	MAN1A1	protein_coding	1689	911	921	17.1804	4.7791	4.6732
ENSG00000111886.11	GABRR2	protein_coding	47	25	22	0.4823	0.1342	0.1312
ENSG00000111897.7	SERINC1	protein_coding	15019	7493	7527	245.3155	68.2392	66.7282
ENSG00000111906.18	HDDC2	protein_coding	1595	898	898	13.8270	3.8462	3.7611
ENSG00000111907.21	TPD52L1	protein_coding	806	471	536	5.4168	1.5068	1.4734
ENSG00000111911.7	HINT3	protein_coding	2153	1197	1214	33.0511	9.1938	8.9902
ENSG00000111912.20	NCOA7	protein_coding	989	505	484	6.6014	1.8363	1.7957
ENSG00000111913.20	RIPOR2	protein_coding	441	214	233	2.3858	0.6637	0.6490
ENSG00000111961.18	SASH1	protein_coding	2772	1334	1438	12.9855	3.6122	3.5322
ENSG00000111962.8	UST	protein_coding	235	125	113	2.4676	0.6864	0.6712
ENSG00000111981.5	ULBP1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000112029.10	FBXO5	protein_coding	1098	567	561	14.5345	4.0430	3.9535
ENSG00000112031.16	MTRF1L	protein_coding	335	358	335	3.9794	1.1069	1.0824
ENSG00000112033.14	PPARD	protein_coding	7912	4006	3907	90.6103	25.2050	24.6469
ENSG00000112038.18	OPRM1	protein_coding	0	2	0	0.0000	0.0000	0.0000
ENSG00000112039.5	FANCE	protein_coding	1438	722	716	27.0947	7.5369	7.3700
ENSG00000112041.13	TULP1	protein_coding	49	28	21	0.8577	0.2386	0.2333
ENSG00000112053.14	SLC26A8	protein_coding	6	6	1	0.0508	0.0141	0.0138
ENSG00000112062.11	MAPK14	protein_coding	10778	5390	5388	80.1951	22.3078	21.8138
ENSG00000112077.17	RHAG	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000112078.14	KCTD20	protein_coding	9845	4882	4964	80.5443	22.4049	21.9088
ENSG00000112079.9	STK38	protein_coding	6005	2933	3073	85.4984	23.7830	23.2564
ENSG00000112081.17	SRSF3	protein_coding	23623	11694	11930	169.3991	47.1216	46.0782
ENSG00000112096.19	SOD2	protein_coding	8318	4258	4480	23.4002	6.5092	6.3651
ENSG00000112110.10	MRPL18	protein_coding	2093	1015	1079	77.7529	21.6284	21.1495
ENSG00000112115.7	IL17A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000112116.10	IL17F	protein_coding	1	0	1	0.0496	0.0138	0.0135
ENSG00000112118.20	MCM3	protein_coding	14483	7188	7295	202.8126	56.4162	55.1670
ENSG00000112130.17	RNF8	protein_coding	2740	1347	1393	21.3067	5.9269	5.7956
ENSG00000112137.18	PHACTR1	protein_coding	81	57	48	0.3558	0.0990	0.0968
ENSG00000112139.16	MDGA1	protein_coding	1214	627	587	4.4010	1.2242	1.1971
ENSG00000112144.16	CILK1	protein_coding	4361	2199	2162	35.3217	9.8254	9.6078
ENSG00000112146.17	FBXO9	protein_coding	8362	4299	4063	52.0004	14.4649	14.1446
ENSG00000112149.10	CD83	protein_coding	866	438	428	18.5415	5.1577	5.0435
ENSG00000112159.12	MDN1	protein_coding	5644	2907	2834	15.4271	4.2913	4.1963
ENSG00000112164.6	GLP1R	protein_coding	9	5	4	0.0687	0.0191	0.0187
ENSG00000112167.10	SAYSD1	protein_coding	5169	2625	2549	90.2634	25.1085	24.5525
ENSG00000112175.8	BMP5	protein_coding	116	60	56	1.4914	0.4149	0.4057
ENSG00000112182.15	BACH2	protein_coding	82	38	49	0.4277	0.1190	0.1163
ENSG00000112183.15	RBM24	protein_coding	9243	4647	4646	137.7483	38.3173	37.4689
ENSG00000112186.12	CAP2	protein_coding	9184	4665	4522	140.1006	38.9716	38.1087
ENSG00000112195.9	TREML2	protein_coding	2	0	2	0.0270	0.0075	0.0073
ENSG00000112200.17	ZNF451	protein_coding	3920	2380	2257	12.1901	3.3909	3.3158
ENSG00000112208.11	BAG2	protein_coding	525	610	618	4.0291	1.1208	1.0959
ENSG00000112210.12	RAB23	protein_coding	723	713	707	7.5023	2.0869	2.0407
ENSG00000112212.12	TSPO2	protein_coding	1	0	1	0.0475	0.0132	0.0129
ENSG00000112214.10	FHL5	protein_coding	63	29	34	1.5062	0.4190	0.4097
ENSG00000112218.9	GPR63	protein_coding	240	136	130	2.0530	0.5711	0.5584
ENSG00000112232.10	KHDRBS2	protein_coding	11	7	4	0.2337	0.0650	0.0636
ENSG00000112234.9	FBXL4	protein_coding	5577	2754	2823	35.0659	9.7543	9.5383
ENSG00000112237.13	CCNC	protein_coding	3073	1968	1966	27.9598	7.7775	7.6053
ENSG00000112238.12	PRDM13	protein_coding	10	4	6	0.1579	0.0439	0.0430
ENSG00000112242.15	E2F3	protein_coding	4146	2054	2092	40.7752	11.3424	11.0912
ENSG00000112245.12	PTP4A1	protein_coding	11	27	36	0.1017	0.0283	0.0277
ENSG00000112246.10	SIM1	protein_coding	59	23	36	0.3248	0.0903	0.0883
ENSG00000112249.14	ASCC3	protein_coding	2793	1373	1420	12.1526	3.3805	3.3056
ENSG00000112273.7	HDGFL1	protein_coding	1	1	0	0.0243	0.0068	0.0066
ENSG00000112276.14	BVES	protein_coding	636	290	347	5.6058	1.5594	1.5248
ENSG00000112280.17	COL9A1	protein_coding	2	1	1	0.0163	0.0045	0.0044
ENSG00000112282.18	MED23	protein_coding	2440	1196	1244	16.7714	4.6653	4.5620
ENSG00000112290.13	WASF1	protein_coding	1581	808	773	24.7542	6.8858	6.7334
ENSG00000112293.15	GPLD1	protein_coding	500	615	651	3.5343	0.9831	0.9614
ENSG00000112294.14	ALDH5A1	protein_coding	5906	2919	3002	39.8596	11.0877	10.8422
ENSG00000112297.18	CRYBG1	protein_coding	16126	8070	8156	74.9581	20.8510	20.3893
ENSG00000112299.8	VNN1	protein_coding	14	9	5	0.1855	0.0516	0.0504
ENSG00000112303.14	VNN2	protein_coding	11	7	6	0.2164	0.0602	0.0589
ENSG00000112304.11	ACOT13	protein_coding	1953	2638	2653	22.6869	6.3108	6.1711
ENSG00000112305.15	SMAP1	protein_coding	598	1680	1642	7.3427	2.0425	1.9973
ENSG00000112306.8	RPS12	protein_coding	19579	9747	9833	1563.9525	435.0431	425.4101
ENSG00000112308.13	C6orf62	protein_coding	31892	17327	16975	628.2728	174.7660	170.8962
ENSG00000112309.11	B3GAT2	protein_coding	78	1372	1430	0.6044	0.1681	0.1644
ENSG00000112312.10	GMNN	protein_coding	2336	1127	1210	48.1566	13.3957	13.0991
ENSG00000112319.19	EYA4	protein_coding	1	0	1	0.0057	0.0016	0.0015
ENSG00000112320.12	SOBP	protein_coding	255	134	122	1.6486	0.4586	0.4484
ENSG00000112333.12	NR2E1	protein_coding	2	1	1	0.0271	0.0075	0.0074
ENSG00000112335.15	SNX3	protein_coding	8706	4287	4420	243.0952	67.6216	66.1242
ENSG00000112337.10	SLC17A2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000112339.15	HBS1L	protein_coding	2871	1453	1418	13.2200	3.6774	3.5960
ENSG00000112343.11	TRIM38	protein_coding	712	387	401	3.8588	1.0734	1.0496
ENSG00000112357.14	PEX7	protein_coding	622	295	327	9.3132	2.5906	2.5333
ENSG00000112365.5	ZBTB24	protein_coding	1817	945	872	16.8596	4.6898	4.5860
ENSG00000112367.12	FIG4	protein_coding	2129	1053	1095	3.7525	1.0438	1.0207
ENSG00000112378.12	PERP	protein_coding	5791	2869	2922	70.4117	19.5864	19.1527
ENSG00000112379.9	ARFGEF3	protein_coding	9486	4676	4810	32.5857	9.0643	8.8636
ENSG00000112394.17	SLC16A10	protein_coding	68	27	44	0.3089	0.0859	0.0840
ENSG00000112406.5	HECA	protein_coding	1359	770	731	12.2861	3.4176	3.3419
ENSG00000112414.15	ADGRG6	protein_coding	200	106	94	1.2048	0.3351	0.3277
ENSG00000112419.14	PHACTR2	protein_coding	829	441	388	3.7700	1.0487	1.0255
ENSG00000112425.16	EPM2A	protein_coding	465	223	244	1.2983	0.3611	0.3531
ENSG00000112462.8	OR12D3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000112473.18	SLC39A7	protein_coding	17388	8794	8790	311.9617	86.7781	84.8566
ENSG00000112486.17	CCR6	protein_coding	1	0	1	0.0117	0.0033	0.0032
ENSG00000112494.10	UNC93A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000112499.13	SLC22A2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000112511.18	PHF1	protein_coding	10350	5228	5128	146.9111	40.8661	39.9612
ENSG00000112514.18	CUTA	protein_coding	8822	4333	4494	240.0314	66.7693	65.2909
ENSG00000112530.11	PACRG	protein_coding	10	5	5	0.1954	0.0544	0.0532
ENSG00000112531.17	QKI	protein_coding	2140	1071	1069	6.2907	1.7499	1.7111
ENSG00000112539.15	C6orf118	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000112541.17	PDE10A	protein_coding	639	380	358	1.3159	0.3660	0.3579
ENSG00000112559.15	MDFI	protein_coding	7045	3457	3588	141.8525	39.4590	38.5852
ENSG00000112561.19	TFEB	protein_coding	1542	762	784	11.7090	3.2571	3.1850
ENSG00000112562.19	SMOC2	protein_coding	1906	978	929	24.1288	6.7119	6.5633
ENSG00000112576.13	CCND3	protein_coding	7695	3902	3797	68.1781	18.9650	18.5451
ENSG00000112578.10	BYSL	protein_coding	3152	1559	1594	83.0597	23.1046	22.5930
ENSG00000112584.14	FAM120B	protein_coding	3613	1836	1791	30.5884	8.5087	8.3203
ENSG00000112592.14	TBP	protein_coding	1278	630	649	28.1418	7.8282	7.6548
ENSG00000112599.9	GUCA1B	protein_coding	102	43	59	2.2936	0.6380	0.6239
ENSG00000112619.8	PRPH2	protein_coding	27	12	15	0.4592	0.1277	0.1249
ENSG00000112624.12	BICRAL	protein_coding	4447	2238	2209	33.1707	9.2271	9.0227
ENSG00000112640.16	PPP2R5D	protein_coding	5265	6192	6193	70.9638	19.7399	19.3028
ENSG00000112651.12	MRPL2	protein_coding	90	78	70	2.1160	0.5886	0.5756
ENSG00000112655.16	PTK7	protein_coding	17676	8907	8771	100.4153	27.9324	27.3139
ENSG00000112658.8	SRF	protein_coding	5788	2905	2884	69.8264	19.4235	18.9934
ENSG00000112659.14	CUL9	protein_coding	6423	3724	3669	26.7805	7.4495	7.2846
ENSG00000112667.13	DNPH1	protein_coding	1083	483	601	44.3298	12.3312	12.0581
ENSG00000112679.14	DUSP22	protein_coding	2514	1249	1267	22.5680	6.2777	6.1387
ENSG00000112685.14	EXOC2	protein_coding	18936	9469	9482	193.6964	53.8803	52.6873
ENSG00000112695.11	COX7A2	protein_coding	7131	3342	3789	189.3786	52.6793	51.5128
ENSG00000112697.17	TMEM30A	protein_coding	15420	7812	7608	143.0532	39.7930	38.9119
ENSG00000112699.11	GMDS	protein_coding	632	316	316	7.6498	2.1279	2.0808
ENSG00000112701.18	SENP6	protein_coding	9280	4705	4575	41.4887	11.5409	11.2853
ENSG00000112706.12	IMPG1	protein_coding	51	27	24	0.6847	0.1905	0.1862
ENSG00000112715.25	VEGFA	protein_coding	9807	5178	5169	34.6876	9.6490	9.4353
ENSG00000112739.17	PRPF4B	protein_coding	11863	5943	5933	71.8377	19.9830	19.5405
ENSG00000112742.10	TTK	protein_coding	2300	1165	1136	25.6384	7.1318	6.9739
ENSG00000112759.19	SLC29A1	protein_coding	13051	6690	6361	154.9927	43.1142	42.1595
ENSG00000112761.21	CCN6	protein_coding	10	7	3	0.2664	0.0741	0.0725
ENSG00000112763.17	BTN2A1	protein_coding	2252	1134	1118	30.3534	8.4434	8.2564
ENSG00000112769.20	LAMA4	protein_coding	4302	2209	2258	18.3248	5.0974	4.9845
ENSG00000112773.16	TENT5A	protein_coding	2517	1314	1203	21.2249	5.9041	5.7734
ENSG00000112782.19	CLIC5	protein_coding	481	242	239	2.3535	0.6547	0.6402
ENSG00000112787.13	FBRSL1	protein_coding	7378	3730	3649	40.1571	11.1705	10.9231
ENSG00000112796.10	ENPP5	protein_coding	1600	805	795	19.1037	5.3141	5.1964
ENSG00000112799.9	LY86	protein_coding	124	66	60	5.2613	1.4635	1.4311
ENSG00000112812.16	PRSS16	protein_coding	2272	1212	1060	21.9223	6.0981	5.9631
ENSG00000112818.10	MEP1A	protein_coding	1	1	0	0.0171	0.0048	0.0047
ENSG00000112837.17	TBX18	protein_coding	161	87	74	0.9496	0.2642	0.2583
ENSG00000112851.15	ERBIN	protein_coding	9513	4826	4687	47.9243	13.3311	13.0359
ENSG00000112852.7	PCDHB2	protein_coding	8	22	22	0.0996	0.0277	0.0271
ENSG00000112855.17	HARS2	protein_coding	3683	1851	1887	50.5486	14.0611	13.7497
ENSG00000112874.10	NUDT12	protein_coding	1819	904	915	21.5872	6.0049	5.8719
ENSG00000112877.8	CEP72	protein_coding	1119	691	630	15.9100	4.4257	4.3277
ENSG00000112893.9	MAN2A1	protein_coding	3471	1744	1727	14.9953	4.1712	4.0789
ENSG00000112902.12	SEMA5A	protein_coding	1490	789	797	6.1792	1.7189	1.6808
ENSG00000112936.19	C7	protein_coding	743	368	375	5.6757	1.5788	1.5438
ENSG00000112941.14	TENT4A	protein_coding	5918	2977	2943	47.5253	13.2201	12.9273
ENSG00000112964.14	GHR	protein_coding	463	235	228	3.4014	0.9462	0.9252
ENSG00000112972.15	HMGCS1	protein_coding	2436	1837	1707	18.7627	5.2192	5.1036
ENSG00000112977.16	DAP	protein_coding	6263	3159	3192	96.2024	26.7605	26.1680
ENSG00000112981.5	NME5	protein_coding	339	174	168	7.2430	2.0148	1.9702
ENSG00000112983.18	BRD8	protein_coding	11409	5698	5747	83.0855	23.1118	22.6001
ENSG00000112984.12	KIF20A	protein_coding	4540	2370	2344	60.1594	16.7345	16.3639
ENSG00000112992.18	NNT	protein_coding	5122	2587	2665	21.7541	6.0513	5.9173
ENSG00000112996.11	MRPS30	protein_coding	55868	28227	27713	461.4329	128.3563	125.5142
ENSG00000113013.16	HSPA9	protein_coding	33725	16646	17081	175.9779	48.9516	47.8677
ENSG00000113048.17	MRPS27	protein_coding	4030	1974	2087	31.5639	8.7801	8.5857
ENSG00000113068.10	PFDN1	protein_coding	2958	1795	1854	70.1600	19.5163	19.0842
ENSG00000113070.8	HBEGF	protein_coding	273	140	133	4.6604	1.2964	1.2677
ENSG00000113073.15	SLC4A9	protein_coding	7	5	3	0.0981	0.0273	0.0267
ENSG00000113083.15	LOX	protein_coding	729	432	399	6.6494	1.8497	1.8087
ENSG00000113088.6	GZMK	protein_coding	14	20	21	0.4560	0.1269	0.1240
ENSG00000113100.10	CDH9	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113108.19	APBB3	protein_coding	2446	1261	1219	34.1122	9.4889	9.2788
ENSG00000113119.13	TMCO6	protein_coding	1490	805	839	21.7669	6.0549	5.9208
ENSG00000113140.11	SPARC	protein_coding	111988	57619	58410	1231.6685	342.6120	335.0257
ENSG00000113141.18	IK	protein_coding	11937	7232	7037	150.9282	41.9835	41.0539
ENSG00000113161.16	HMGCR	protein_coding	5932	3245	3142	49.1535	13.6730	13.3702
ENSG00000113163.18	CERT1	protein_coding	3679	2028	2120	12.9579	3.6045	3.5247
ENSG00000113194.13	FAF2	protein_coding	13464	6738	6727	116.0093	32.2702	31.5557
ENSG00000113196.3	HAND1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113205.5	PCDHB3	protein_coding	20	11	17	0.3043	0.0846	0.0828
ENSG00000113209.9	PCDHB5	protein_coding	968	639	605	14.4895	4.0305	3.9413
ENSG00000113211.5	PCDHB6	protein_coding	84	34	54	1.3128	0.3652	0.3571
ENSG00000113212.7	PCDHB7	protein_coding	27	26	17	0.3685	0.1025	0.1002
ENSG00000113231.14	PDE8B	protein_coding	376	186	190	3.4308	0.9544	0.9332
ENSG00000113240.13	CLK4	protein_coding	2864	1430	1436	18.4532	5.1331	5.0195
ENSG00000113248.6	PCDHB15	protein_coding	70	42	29	0.8998	0.2503	0.2447
ENSG00000113249.13	HAVCR1	protein_coding	1	1	0	0.0237	0.0066	0.0065
ENSG00000113262.16	GRM6	protein_coding	9	5	5	0.0555	0.0154	0.0151
ENSG00000113263.13	ITK	protein_coding	52	29	25	0.3091	0.0860	0.0841
ENSG00000113269.14	RNF130	protein_coding	4626	2806	2765	18.4227	5.1246	5.0111
ENSG00000113272.14	THG1L	protein_coding	1218	575	643	20.7372	5.7684	5.6407
ENSG00000113273.17	ARSB	protein_coding	898	462	436	5.1507	1.4328	1.4010
ENSG00000113282.14	CLINT1	protein_coding	8459	4211	4248	68.1241	18.9500	18.5304
ENSG00000113296.14	THBS4	protein_coding	2828	2570	2471	31.3461	8.7195	8.5264
ENSG00000113300.13	CNOT6	protein_coding	8597	4336	4261	66.7703	18.5734	18.1622
ENSG00000113302.5	IL12B	protein_coding	1	0	1	0.0216	0.0060	0.0059
ENSG00000113303.12	BTNL8	protein_coding	1	1	0	0.0130	0.0036	0.0035
ENSG00000113312.11	TTC1	protein_coding	4543	2204	2339	119.6528	33.2837	32.5467
ENSG00000113318.11	MSH3	protein_coding	2344	1165	1224	22.4515	6.2453	6.1070
ENSG00000113319.13	RASGRF2	protein_coding	326	198	165	1.5083	0.4196	0.4103
ENSG00000113327.17	GABRG2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113328.19	CCNG1	protein_coding	6004	3036	2974	98.9860	27.5348	26.9251
ENSG00000113356.13	POLR3G	protein_coding	212	165	135	2.6891	0.7480	0.7315
ENSG00000113360.16	DROSHA	protein_coding	7158	3643	3516	46.9619	13.0634	12.7741
ENSG00000113361.13	CDH6	protein_coding	373	194	193	1.5301	0.4256	0.4162
ENSG00000113368.12	LMNB1	protein_coding	13664	6836	6829	191.9757	53.4017	52.2192
ENSG00000113369.9	ARRDC3	protein_coding	6780	3448	3341	69.4222	19.3111	18.8835
ENSG00000113384.14	GOLPH3	protein_coding	8760	4269	4495	163.0687	45.3607	44.3562
ENSG00000113387.12	SUB1	protein_coding	6034	2914	3120	33.2389	9.2460	9.0413
ENSG00000113389.16	NPR3	protein_coding	113	56	58	0.5780	0.1608	0.1572
ENSG00000113391.19	FAM172A	protein_coding	1855	944	911	17.4856	4.8639	4.7562
ENSG00000113396.13	SLC27A6	protein_coding	1773	849	927	28.8857	8.0351	7.8572
ENSG00000113407.14	TARS1	protein_coding	9065	4542	4527	108.6921	30.2348	29.5653
ENSG00000113430.10	IRX4	protein_coding	7295	3652	3651	125.2040	34.8279	34.0567
ENSG00000113441.16	LNPEP	protein_coding	6655	3340	3372	22.6974	6.3137	6.1739
ENSG00000113448.19	PDE4D	protein_coding	228	118	120	0.7168	0.1994	0.1950
ENSG00000113456.19	RAD1	protein_coding	3367	1839	1860	25.3857	7.0615	6.9051
ENSG00000113460.13	BRIX1	protein_coding	2640	1499	1473	28.6099	7.9584	7.7822
ENSG00000113492.14	AGXT2	protein_coding	20	12	8	0.2583	0.0719	0.0703
ENSG00000113494.17	PRLR	protein_coding	37084	18779	18306	145.5381	40.4842	39.5878
ENSG00000113504.21	SLC12A7	protein_coding	7870	3983	3887	66.9064	18.6113	18.1992
ENSG00000113520.11	IL4	protein_coding	6	2	4	0.3735	0.1039	0.1016
ENSG00000113522.14	RAD50	protein_coding	235	125	110	1.1354	0.3158	0.3088
ENSG00000113525.10	IL5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113532.13	ST8SIA4	protein_coding	375	196	179	2.4502	0.6816	0.6665
ENSG00000113552.16	GNPDA1	protein_coding	6278	3177	3102	80.9412	22.5153	22.0168
ENSG00000113555.6	PCDH12	protein_coding	1222	601	625	10.2019	2.8378	2.7750
ENSG00000113558.19	SKP1	protein_coding	26231	13106	13246	105.4503	29.3330	28.6835
ENSG00000113569.16	NUP155	protein_coding	6343	3155	3188	35.3531	9.8341	9.6164
ENSG00000113575.10	PPP2CA	protein_coding	12341	6320	6023	112.6061	31.3235	30.6299
ENSG00000113578.18	FGF1	protein_coding	387	193	194	3.9666	1.1034	1.0789
ENSG00000113580.15	NR3C1	protein_coding	5052	2534	2518	28.1484	7.8300	7.6566
ENSG00000113583.8	C5orf15	protein_coding	5836	2970	2866	129.4591	36.0115	35.2141
ENSG00000113593.12	PPWD1	protein_coding	1903	928	975	25.7173	7.1538	6.9954
ENSG00000113594.10	LIFR	protein_coding	1258	653	642	5.2810	1.4690	1.4365
ENSG00000113595.15	TRIM23	protein_coding	1755	889	869	19.2480	5.3542	5.2356
ENSG00000113597.18	TRAPPC13	protein_coding	1290	688	638	9.7390	2.7091	2.6491
ENSG00000113600.11	C9	protein_coding	1	1	0	0.0170	0.0047	0.0046
ENSG00000113615.13	SEC24A	protein_coding	2141	1133	1083	14.9887	4.1694	4.0771
ENSG00000113621.15	TXNDC15	protein_coding	3187	1610	1578	33.8409	9.4135	9.2050
ENSG00000113638.14	TTC33	protein_coding	1042	543	499	5.4786	1.5240	1.4902
ENSG00000113643.9	RARS1	protein_coding	9374	4736	4638	140.0277	38.9514	38.0889
ENSG00000113645.15	WWC1	protein_coding	3800	1918	1882	19.2385	5.3515	5.2331
ENSG00000113648.16	MACROH2A1	protein_coding	23197	15810	16048	66.7816	18.5766	18.1652
ENSG00000113649.11	TCERG1	protein_coding	6701	3325	3376	39.2515	10.9185	10.6768
