# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000226007.3	BX005266.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226008.1	SEPTIN14P3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226009.2	KCNIP2-AS1	lncRNA	3	5	4	0.3719	0.1013	0.0953
ENSG00000226010.1	AL355852.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226011.1	OFD1P1Y	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226012.1	AP001434.1	lncRNA	2	1	1	1.0662	0.2905	0.2731
ENSG00000226013.1	MRPS18BP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226014.1	AL358176.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226015.2	CCT8P1	processed_pseudogene	23	9	15	2.1236	0.5786	0.5440
ENSG00000226016.1	RPL36AP55	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226017.2	PRICKLE2-AS3	lncRNA	2	31	26	0.1226	0.0334	0.0314
ENSG00000226020.4	CDK2AP2P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226022.1	AC026167.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226023.6	CT47A6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000226024.1	COX5BP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226025.9	LGALS17A	transcribed_unprocessed_pseudogene	39	15	24	2.3217	0.6326	0.5947
ENSG00000226026.6	AC092802.1	lncRNA	3	3	0	0.1127	0.0307	0.0289
ENSG00000226028.2	PFN1P12	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226029.1	LINC01772	lncRNA	20	16	10	0.9429	0.2569	0.2415
ENSG00000226030.1	HLA-DQB3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226031.5	FGF13-AS1	lncRNA	6	3	5	0.8017	0.2184	0.2054
ENSG00000226032.2	AL035530.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226034.2	NANOGNBP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226036.1	AL590648.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226037.1	LINC01040	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226038.5	PPIAP21	processed_pseudogene	2	0	2	0.6107	0.1664	0.1564
ENSG00000226040.3	AC005740.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226041.1	AC010745.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226042.1	CDY10P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226043.2	AP000561.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226045.1	AC234644.1	processed_pseudogene	1	1	0	0.4135	0.1127	0.1059
ENSG00000226046.1	AP1S2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226047.1	AL807761.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226048.1	YBX1P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226049.3	TLK2P1	processed_pseudogene	7	3	4	0.3355	0.0914	0.0859
ENSG00000226051.8	ZNF503-AS1	lncRNA	2	1	1	0.0580	0.0158	0.0149
ENSG00000226053.1	LINC01776	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226054.2	MEMO1P1	processed_pseudogene	25	13	12	4.3072	1.1736	1.1033
ENSG00000226055.2	PAICSP1	processed_pseudogene	6	5	6	0.7543	0.2055	0.1932
ENSG00000226056.1	MTND4P32	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226057.7	PHF2P2	transcribed_unprocessed_pseudogene	1	0	1	0.0387	0.0105	0.0099
ENSG00000226058.1	AC092570.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226059.2	HMGB3P20	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226061.1	PCMTD1P1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226063.1	AC009531.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226064.1	PGBD4P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226065.1	ZBTB45P2	processed_pseudogene	0	0	2	0.0000	0.0000	0.0000
ENSG00000226066.1	ZP3P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226067.7	LINC00623	lncRNA	91	57	48	5.3547	1.4591	1.3716
ENSG00000226068.1	HNRNPA3P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226070.1	AL139275.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226072.1	AC016772.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226074.5	PRSS44P	transcribed_unitary_pseudogene	2	1	1	0.2849	0.0776	0.0730
ENSG00000226075.2	PHKG1P1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226078.1	AL356309.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226079.2	AL138830.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226080.1	RPL6P4	processed_pseudogene	6	2	4	1.0724	0.2922	0.2747
ENSG00000226081.2	USP12PX	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226082.2	AC096915.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226083.5	SLC39A12-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226084.5	AC113935.1	processed_pseudogene	862	421	441	237.6210	64.7469	60.8653
ENSG00000226085.3	UQCRFS1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226086.5	EIF3LP3	processed_pseudogene	1	0	1	0.1861	0.0507	0.0477
ENSG00000226087.2	AC073283.2	lncRNA	2	2	0	0.1302	0.0355	0.0333
ENSG00000226088.1	HHLA3-AS1	lncRNA	2	1	1	0.5321	0.1450	0.1363
ENSG00000226089.2	AL122017.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226091.7	LINC00937	lncRNA	15	10	5	0.4052	0.1104	0.1038
ENSG00000226092.4	RBMY2AP	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226093.1	RPS28P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226094.1	RPL7P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226096.1	AC087499.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226097.6	AC099342.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226098.4	SEC11B	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226101.2	LINC02097	lncRNA	2	2	1	0.0631	0.0172	0.0162
ENSG00000226102.3	SEPTIN7P3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226107.1	AC004383.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226108.2	RAB28P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226110.2	BX323845.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226112.1	FCF1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226113.1	AL133217.1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226114.1	NDUFB4P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226115.1	AP001476.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226116.1	USP9YP6	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226117.1	AC090844.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226118.1	MTND3P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226119.1	C3orf49P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226121.2	AHCTF1P1	processed_pseudogene	4	3	1	0.0897	0.0244	0.0230
ENSG00000226122.1	DDC-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226124.8	FTCDNL1	protein_coding	106	58	48	5.8398	1.5912	1.4958
ENSG00000226125.2	LINC01907	lncRNA	3	3	0	0.1596	0.0435	0.0409
ENSG00000226126.2	PSMC1P12	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226128.1	RPL26P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226130.1	AC013248.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226131.1	PPIAP66	processed_pseudogene	1	0	1	0.3072	0.0837	0.0787
ENSG00000226132.1	RPS3AP46	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226133.6	LINC02794	lncRNA	1	0	1	0.1036	0.0282	0.0265
ENSG00000226134.1	AL359502.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226137.5	BAIAP2-DT	lncRNA	864	402	462	27.6945	7.5462	7.0938
ENSG00000226138.4	AC004801.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226140.6	LINC02654	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226141.1	AC244107.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226142.2	RPL35P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226143.1	Z98752.1	lncRNA	0	10	9	0.0000	0.0000	0.0000
ENSG00000226144.2	RPS27AP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226145.7	KRT16P6	transcribed_unprocessed_pseudogene	1	0	1	0.0803	0.0219	0.0206
ENSG00000226147.1	TUBBP10	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226148.1	SLC25A39P1	processed_pseudogene	2	2	0	0.2873	0.0783	0.0736
ENSG00000226149.6	AL356124.1	lncRNA	3	188	181	0.0673	0.0183	0.0172
ENSG00000226153.1	CHP1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226156.1	RPL23AP76	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226157.1	OR52E3P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226158.1	CLCP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226159.2	LINC01375	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226160.1	AC137499.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226161.1	EIF4A1P5	processed_pseudogene	1	1	0	0.1397	0.0381	0.0358
ENSG00000226163.1	AL513185.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226164.2	FGFR3P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226166.2	AC244670.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226167.1	AP4B1-AS1	lncRNA	7	87	67	0.6176	0.1683	0.1582
ENSG00000226168.1	AL589794.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226169.1	AL121885.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226172.2	AL139420.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226174.7	TEX22	protein_coding	16	12	4	0.8505	0.2318	0.2179
ENSG00000226179.6	LINC00685	lncRNA	5	3	2	1.7873	0.4870	0.4578
ENSG00000226179.6_PAR_Y	LINC00685	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226180.3	AC010536.1	lncRNA	11	6	5	0.6445	0.1756	0.1651
ENSG00000226181.1	AL132671.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226183.1	RANP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226185.2	TRIM64FP	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226186.1	ELOCP21	processed_pseudogene	1	1	0	0.4553	0.1241	0.1166
ENSG00000226188.2	HNRNPA1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226191.3	CLK3P2	processed_pseudogene	1	1	0	0.1053	0.0287	0.0270
ENSG00000226193.1	AL049548.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226194.5	LINC02519	lncRNA	10	5	5	0.5698	0.1553	0.1460
ENSG00000226196.1	GAPDHP75	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226197.3	AL583785.1	lncRNA	19	8	12	1.2617	0.3438	0.3232
ENSG00000226199.1	AC112492.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226200.7	SGMS1-AS1	lncRNA	228	160	173	2.4190	0.6591	0.6196
ENSG00000226203.2	LINC01733	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226204.1	AL157359.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226205.1	RPS3AP27	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226206.1	BX470209.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226207.1	AL080316.1	lncRNA	1	0	1	0.3066	0.0835	0.0785
ENSG00000226208.1	AL513285.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226209.1	RBISP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226210.3	WASH8P	unprocessed_pseudogene	256	129	127	21.5554	5.8734	5.5213
ENSG00000226211.1	AL445466.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226212.2	TRGV6	TR_V_pseudogene	1	1	0	0.5117	0.1394	0.1311
ENSG00000226213.1	UBQLN4P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226216.1	RPS12P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226217.1	RPL19P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226218.1	AC079163.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226220.1	CICP22	processed_pseudogene	3	3	0	0.3480	0.0948	0.0891
ENSG00000226221.1	RPL26P19	processed_pseudogene	8	4	4	2.7944	0.7614	0.7158
ENSG00000226222.3	H2BP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226223.1	TSPY16P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226226.1	PRELID3BP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226229.2	RPLP0P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226230.1	AC007237.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226232.8	NPIPB14P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226233.1	Z82188.1	processed_pseudogene	1	1	0	0.9935	0.2707	0.2545
ENSG00000226234.2	KRT18P24	processed_pseudogene	1	0	1	0.1323	0.0361	0.0339
ENSG00000226235.1	LEMD1-AS1	lncRNA	1	0	1	0.0550	0.0150	0.0141
ENSG00000226237.2	GAS1RR	lncRNA	25	11	14	0.7705	0.2099	0.1974
ENSG00000226238.1	AC132807.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226239.2	AL031658.1	lncRNA	2	30	34	0.0492	0.0134	0.0126
ENSG00000226240.2	LINC00381	lncRNA	1	0	1	0.1017	0.0277	0.0260
ENSG00000226241.2	Z75746.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226242.1	RPS17P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226243.1	RPL37AP1	processed_pseudogene	4	0	4	2.1934	0.5977	0.5618
ENSG00000226245.1	ZNF32-AS1	lncRNA	3	76	75	1.0576	0.2882	0.2709
ENSG00000226246.1	KRT18P36	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226247.1	SUPT4H1P1	processed_pseudogene	1	0	1	0.4500	0.1226	0.1153
ENSG00000226249.1	AL365271.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226250.2	LINC00408	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226251.6	LINC02608	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226252.1	AL135960.1	lncRNA	0	2	2	0.0000	0.0000	0.0000
ENSG00000226253.1	MRPL35P3	processed_pseudogene	2	0	2	0.8406	0.2291	0.2153
ENSG00000226254.1	PTP4A1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226255.1	UBE2V2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226258.7	GRM7-AS3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226259.10	GTF2H2B	transcribed_unprocessed_pseudogene	4	3	1	0.1538	0.0419	0.0394
ENSG00000226261.1	PIMREGP1	processed_pseudogene	1	1	0	0.2173	0.0592	0.0557
ENSG00000226262.1	PHKBP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226263.1	ISM1-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226266.6	AC009961.1	lncRNA	16	12	4	0.8986	0.2449	0.2302
ENSG00000226268.3	AC135977.1	processed_pseudogene	2	1	1	0.3191	0.0869	0.0817
ENSG00000226270.3	ZNF736P2Y	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226272.5	ARHGAP26-AS1	lncRNA	2	2	0	0.3091	0.0842	0.0792
ENSG00000226273.2	STUB1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226276.1	AC093382.1	lncRNA	3	1	2	1.2110	0.3300	0.3102
ENSG00000226277.2	AC105393.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226278.1	PSPHP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226279.2	RPL12P10	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226280.2	AL049641.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226281.4	AL031123.1	lncRNA	4	5	3	0.2003	0.0546	0.0513
ENSG00000226284.1	ARPC3P1	processed_pseudogene	2	3	1	0.5741	0.1564	0.1470
ENSG00000226285.1	NUP35P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226286.1	AL008733.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226287.8	TMEM191A	transcribed_unprocessed_pseudogene	34	18	16	1.9216	0.5236	0.4922
ENSG00000226288.2	OR52I2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000226289.1	CDCA4P3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226291.1	AC091729.2	lncRNA	1	1	0	0.5066	0.1380	0.1298
ENSG00000226292.1	RPS3AP10	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226296.1	AC036101.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226297.1	RPL17P14	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226298.1	RAD23BP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226299.2	RPSAP62	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226301.3	PDCL3P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226302.1	AC122683.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226304.1	AL358612.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226306.6	NPY6R	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226307.1	HNRNPDLP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226308.1	AL122058.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226309.1	SMARCE1P2	processed_pseudogene	1	1	0	0.1255	0.0342	0.0321
ENSG00000226310.1	AL022157.1	lncRNA	8	4	4	1.8405	0.5015	0.4714
ENSG00000226312.7	CFLAR-AS1	lncRNA	4	174	179	0.1412	0.0385	0.0362
ENSG00000226313.1	MTCYBP12	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226314.8	ZNF192P1	transcribed_unprocessed_pseudogene	20	12	8	1.2014	0.3273	0.3077
ENSG00000226317.3	LINC00351	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226318.1	RPS3AP38	processed_pseudogene	2	1	1	0.4010	0.1093	0.1027
ENSG00000226320.6	LINC01811	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226321.5	CROCC2	protein_coding	4	1	4	0.1024	0.0279	0.0262
ENSG00000226323.1	AC006150.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226324.1	AL358453.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226327.3	RPSAP49	processed_pseudogene	1	1	0	0.1727	0.0471	0.0442
ENSG00000226328.7	NUP50-DT	lncRNA	110	52	58	5.3579	1.4599	1.3724
ENSG00000226329.2	AC005682.1	unprocessed_pseudogene	12	7	6	1.2515	0.3410	0.3206
ENSG00000226330.1	AL606489.1	lncRNA	12	6	6	3.7776	1.0293	0.9676
ENSG00000226331.1	RPL23AP28	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226332.2	AL354836.1	lncRNA	23	301	279	5.1672	1.4079	1.3235
ENSG00000226334.1	AL359182.1	lncRNA	3	2	1	0.9786	0.2667	0.2507
ENSG00000226336.2	MRPS16P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226337.3	TMEM252-DT	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226338.1	AC079150.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226339.1	RPS26P56	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226340.1	USP8P2	processed_pseudogene	1	1	0	0.2807	0.0765	0.0719
ENSG00000226341.1	MTCYBP39	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226342.1	NMD3P1	processed_pseudogene	0	2	1	0.0000	0.0000	0.0000
ENSG00000226344.1	CST12P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226345.1	AC083822.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226348.1	VN2R10P	unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226349.1	AC099066.1	lncRNA	1	0	1	0.2865	0.0781	0.0734
ENSG00000226352.2	PSPC1-AS2	lncRNA	2	15	16	0.8138	0.2217	0.2084
ENSG00000226353.1	TAF9P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226355.2	AL353803.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226356.2	RPS6P20	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226358.1	KRT8P38	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226359.1	ACTG1P24	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226360.5	RPL10AP6	processed_pseudogene	26	13	13	6.1009	1.6624	1.5627
ENSG00000226361.5	TERF1P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226362.2	FAM41AY2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226363.3	HAGLROS	lncRNA	2	3	1	0.2730	0.0744	0.0699
ENSG00000226364.1	LINC02089	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226366.1	CCDC12P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226367.6	ST7-AS2	lncRNA	0	31	29	0.0000	0.0000	0.0000
ENSG00000226369.1	USP9YP11	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226370.1	LINC00375	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226372.4	DCAF8L1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000226374.3	LINC01345	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226375.1	AL022310.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226376.1	AL135923.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226377.2	AC084809.1	lncRNA	9	33	20	0.4553	0.1241	0.1166
ENSG00000226380.9	AC016831.1	lncRNA	8	5	3	0.1849	0.0504	0.0474
ENSG00000226383.7	LINC01876	lncRNA	40	22	18	2.2532	0.6140	0.5771
ENSG00000226386.1	PARD3-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226387.2	SORCS3-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226388.1	ELL2P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226389.3	MAPK6P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226390.1	KCNQ2-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226392.1	MTATP6P21	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226393.1	IFNA20P	unprocessed_pseudogene	3	2	1	0.8693	0.2369	0.2227
ENSG00000226394.2	AC093423.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226395.1	MRPS21P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226396.1	AL031727.1	processed_pseudogene	11	9	2	3.6987	1.0078	0.9474
ENSG00000226397.8	C12orf77	lncRNA	1	1	0	0.0570	0.0155	0.0146
ENSG00000226398.1	AC013480.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226400.2	AC010385.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226401.3	AC006015.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226403.2	AL392089.1	lncRNA	1	0	1	0.1433	0.0390	0.0367
ENSG00000226405.1	AL133325.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226406.1	RBMX2P1	processed_pseudogene	2	1	1	0.3660	0.0997	0.0938
ENSG00000226407.1	RPL23P11	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226409.3	AL450332.1	lncRNA	5	4	1	0.1598	0.0436	0.0409
ENSG00000226410.1	AC104058.1	processed_pseudogene	1	1	0	0.5151	0.1404	0.1319
ENSG00000226411.1	AC079355.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226412.1	LINC02628	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000226413.2	OR8T1P	unprocessed_pseudogene	2	1	1	0.3333	0.0908	0.0854
ENSG00000226414.1	MTCYBP38	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000226415.1	TPI1P1	processed_pseudogene	8	3	5	1.6319	0.4447	0.4180
ENSG00000226416.1	MRPL23-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
