# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000185716.12	MOSMO	protein_coding	732	0	811	22.8489	7.1212	6.4917
ENSG00000185721.13	DRG1	protein_coding	298	12	286	26.3694	8.2185	7.4919
ENSG00000185722.18	ANKFY1	protein_coding	2359	60	2571	32.2565	10.0533	9.1645
ENSG00000185728.17	YTHDF3	protein_coding	3504	5	3499	110.5817	34.4646	31.4178
ENSG00000185730.8	ZNF696	protein_coding	194	20	174	6.3921	1.9922	1.8161
ENSG00000185736.16	ADARB2	protein_coding	10	7	3	0.1841	0.0574	0.0523
ENSG00000185737.13	NRG3	protein_coding	5	0	5	0.1873	0.0584	0.0532
ENSG00000185739.13	SRL	protein_coding	23	13	10	0.7845	0.2445	0.2229
ENSG00000185742.7	C11orf87	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185745.10	IFIT1	protein_coding	1374	30	1344	57.9189	18.0514	16.4556
ENSG00000185753.13	CXorf38	protein_coding	531	0	531	17.0707	5.3204	4.8500
ENSG00000185758.9	CLDN24	protein_coding	5	5	0	1.4668	0.4571	0.4167
ENSG00000185760.17	KCNQ5	protein_coding	431	7	459	10.2768	3.2029	2.9198
ENSG00000185761.11	ADAMTSL5	protein_coding	63	36	40	3.3839	1.0547	0.9614
ENSG00000185774.16	KCNIP4	protein_coding	101	434	3	4.6341	1.4443	1.3166
ENSG00000185775.10	SPATA31A6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185787.15	MORF4L1	protein_coding	3571	9	3563	106.0052	33.0383	30.1175
ENSG00000185792.10	NLRP9	protein_coding	15	46	0	0.8120	0.2531	0.2307
ENSG00000185798.8	WDR53	protein_coding	109	0	109	11.7975	3.6769	3.3518
ENSG00000185800.12	DMWD	protein_coding	384	3	381	13.1006	4.0830	3.7221
ENSG00000185803.12	SLC52A2	protein_coding	81	35	84	4.1241	1.2854	1.1717
ENSG00000185808.14	PIGP	protein_coding	291	2	289	13.3267	4.1535	3.7863
ENSG00000185811.19	IKZF1	protein_coding	930	0	955	16.5627	5.1621	4.7057
ENSG00000185813.11	PCYT2	protein_coding	125	14	130	3.5378	1.1026	1.0051
ENSG00000185818.8	NAT8L	protein_coding	31	5	26	0.9956	0.3103	0.2829
ENSG00000185821.3	OR6C76	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185823.5	NPAP1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185825.17	BCAP31	protein_coding	602	3	600	35.4701	11.0548	10.0775
ENSG00000185829.18	ARL17A	protein_coding	210	135	146	6.2760	1.9560	1.7831
ENSG00000185834.10	RPL12P4	processed_pseudogene	7	0	7	2.7394	0.8538	0.7783
ENSG00000185837.3	HDHD5-AS1	lncRNA	6	0	11	1.8494	0.5764	0.5254
ENSG00000185838.14	GNB1L	protein_coding	47	33	18	1.3080	0.4076	0.3716
ENSG00000185839.3	AL035411.1	processed_pseudogene	6	0	6	1.6913	0.5271	0.4805
ENSG00000185842.15	DNAH14	protein_coding	2992	18	2974	29.5502	9.2098	8.3956
ENSG00000185847.8	LINC01405	lncRNA	0	2	0	0.0000	0.0000	0.0000
ENSG00000185860.13	CCDC190	protein_coding	0	2	0	0.0000	0.0000	0.0000
ENSG00000185862.7	EVI2B	protein_coding	507	196	311	47.8455	14.9119	13.5936
ENSG00000185863.8	TMEM210	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185864.16	NPIPB4	protein_coding	523	0	523	13.0865	4.0786	3.7181
ENSG00000185869.15	ZNF829	protein_coding	484	171	314	12.1592	3.7896	3.4546
ENSG00000185873.8	TMPRSS11B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185875.13	THNSL1	protein_coding	110	4	106	5.5802	1.7392	1.5854
ENSG00000185880.13	TRIM69	protein_coding	514	0	514	10.7902	3.3629	3.0656
ENSG00000185883.12	ATP6V0C	protein_coding	18	0	18	2.4724	0.7706	0.7024
ENSG00000185885.16	IFITM1	protein_coding	188	1	187	39.0655	12.1754	11.0990
ENSG00000185888.5	PRSS38	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185894.8	BPY2C	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185896.11	LAMP1	protein_coding	2048	11	2037	69.3831	21.6244	19.7127
ENSG00000185897.7	FFAR3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185899.1	TAS2R60	protein_coding	5	0	5	1.0162	0.3167	0.2887
ENSG00000185900.11	POMK	protein_coding	2244	5	2421	34.9972	10.9075	9.9432
ENSG00000185903.10	OR11N1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000185904.12	LINC00839	lncRNA	30	0	30	0.6927	0.2159	0.1968
ENSG00000185905.4	C16orf54	protein_coding	30	0	30	2.2713	0.7079	0.6453
ENSG00000185909.15	KLHDC8B	protein_coding	195	0	195	17.4697	5.4447	4.9634
ENSG00000185915.5	KLHL34	protein_coding	8	8	0	0.4273	0.1332	0.1214
ENSG00000185917.14	SETD4	protein_coding	670	0	676	17.8804	5.5727	5.0801
ENSG00000185920.16	PTCH1	protein_coding	409	6	419	4.6260	1.4418	1.3143
ENSG00000185924.7	RTN4RL1	protein_coding	179	0	179	9.6333	3.0024	2.7370
ENSG00000185926.1	OR4C46	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185933.7	CALHM1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185940.10	KRTAP5-5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185942.13	NKAIN3	protein_coding	238	1	238	1.6114	0.5022	0.4578
ENSG00000185946.16	RNPC3	protein_coding	875	6	869	24.7829	7.7240	7.0412
ENSG00000185947.15	ZNF267	protein_coding	685	0	685	21.2015	6.6078	6.0236
ENSG00000185950.9	IRS2	protein_coding	947	4	951	22.5831	7.0384	6.4162
ENSG00000185955.5	C7orf61	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185958.10	FAM186A	protein_coding	117	117	0	2.7430	0.8549	0.7793
ENSG00000185960.14	SHOX	protein_coding	2	0	2	0.0887	0.0277	0.0252
ENSG00000185960.14_PAR_Y	SHOX	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185962.1	LCE3A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185963.14	BICD2	protein_coding	957	0	957	28.8668	8.9968	8.2014
ENSG00000185966.4	LCE3E	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185972.6	CCIN	protein_coding	9	0	9	0.8991	0.2802	0.2554
ENSG00000185973.12	TMLHE	protein_coding	245	25	220	9.3233	2.9058	2.6489
ENSG00000185974.7	GRK1	protein_coding	3	0	3	0.1196	0.0373	0.0340
ENSG00000185982.7	DEFB128	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000185985.11	SLITRK2	protein_coding	3	0	3	0.0491	0.0153	0.0139
ENSG00000185986.12	SDHAP3	transcribed_unprocessed_pseudogene	983	0	985	62.1756	19.3781	17.6649
ENSG00000185988.15	PLK5	protein_coding	14	6	9	0.6855	0.2137	0.1948
ENSG00000185989.11	RASA3	protein_coding	600	0	600	24.4393	7.6169	6.9435
ENSG00000186001.14	LRCH3	protein_coding	2262	36	2312	34.8090	10.8488	9.8897
ENSG00000186007.10	LEMD1	protein_coding	1	0	1	0.1868	0.0582	0.0531
ENSG00000186008.7	RPS4XP21	processed_pseudogene	2	0	2	0.5187	0.1616	0.1474
ENSG00000186009.5	ATP4B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186010.19	NDUFA13	protein_coding	68	2	66	4.8840	1.5222	1.3876
ENSG00000186017.14	ZNF566	protein_coding	571	12	567	17.1358	5.3407	4.8685
ENSG00000186019.11	AC021092.1	lncRNA	95	681	33	3.0888	0.9627	0.8776
ENSG00000186020.13	ZNF529	protein_coding	955	415	945	22.7154	7.0796	6.4538
ENSG00000186026.7	ZNF284	protein_coding	124	0	124	5.5622	1.7335	1.5803
ENSG00000186038.9	HTR3E	protein_coding	28	28	1	2.1585	0.6727	0.6133
ENSG00000186047.10	DLEU7	protein_coding	210	165	76	5.4423	1.6962	1.5462
ENSG00000186049.8	KRT73	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186051.7	TAL2	protein_coding	1	0	1	0.2912	0.0907	0.0827
ENSG00000186056.10	MATN1-AS1	lncRNA	14	0	21	0.6767	0.2109	0.1923
ENSG00000186063.13	AIDA	protein_coding	662	23	673	30.4245	9.4823	8.6440
ENSG00000186073.14	CDIN1	protein_coding	269	0	269	5.6391	1.7575	1.6021
ENSG00000186074.19	CD300LF	protein_coding	66	0	66	5.9402	1.8514	1.6877
ENSG00000186075.13	ZPBP2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186076.5	AC012085.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186081.12	KRT5	protein_coding	61	0	61	2.8706	0.8947	0.8156
ENSG00000186082.9	KRT18P14	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186086.18	NBPF6	protein_coding	250	44	206	18.8028	5.8602	5.3421
ENSG00000186088.16	GSAP	protein_coding	1414	63	1409	30.7282	9.5770	8.7303
ENSG00000186090.11	HTR3D	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186092.6	OR4F5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186094.17	AGBL4	protein_coding	108	0	108	2.7993	0.8724	0.7953
ENSG00000186103.5	ARGFX	protein_coding	8	2	6	0.3083	0.0961	0.0876
ENSG00000186104.11	CYP2R1	protein_coding	355	11	344	15.3607	4.7874	4.3642
ENSG00000186105.8	LRRC70	protein_coding	87	0	87	7.8230	2.4382	2.2226
ENSG00000186106.11	ANKRD46	protein_coding	571	6	565	19.0820	5.9472	5.4215
ENSG00000186111.10	PIP5K1C	protein_coding	735	2	733	20.5631	6.4088	5.8423
ENSG00000186113.1	OR5D14	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186115.13	CYP4F2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186118.9	TEX38	protein_coding	9	9	0	1.1957	0.3727	0.3397
ENSG00000186119.8	OR5D18	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186124.4	OR9M1P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186130.5	ZBTB6	protein_coding	783	0	783	37.1531	11.5794	10.5557
ENSG00000186132.15	C2orf76	protein_coding	181	0	181	22.6537	7.0604	6.4362
ENSG00000186136.1	TAS2R42	protein_coding	5	5	0	1.0291	0.3207	0.2924
ENSG00000186141.9	POLR3C	protein_coding	684	10	674	28.3658	8.8407	8.0591
ENSG00000186143.11	PRR30	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186146.1	DEFB131A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186148.13	AC013268.1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186150.5	UBL4B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186152.6	LILRP1	unprocessed_pseudogene	1	1	0	0.1420	0.0442	0.0403
ENSG00000186153.17	WWOX	protein_coding	227	4	223	9.0677	2.8261	2.5763
ENSG00000186160.5	CYP4Z1	protein_coding	1227	15	1212	105.9711	33.0277	30.1078
ENSG00000186162.10	CIDECP1	transcribed_unprocessed_pseudogene	91	13	78	5.8665	1.8284	1.6667
ENSG00000186163.9	TRY2P	transcribed_unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186166.9	CENATAC	protein_coding	534	135	515	20.3211	6.3334	5.7735
ENSG00000186174.12	BCL9L	protein_coding	685	7	1030	12.7249	3.9659	3.6153
ENSG00000186184.19	POLR1D	protein_coding	782	1	784	13.5679	4.2287	3.8548
ENSG00000186185.14	KIF18B	protein_coding	53	0	53	2.1854	0.6811	0.6209
ENSG00000186187.12	ZNRF1	protein_coding	309	4	403	6.8063	2.1213	1.9338
ENSG00000186188.11	FFAR4	protein_coding	34	1	34	1.6288	0.5076	0.4628
ENSG00000186190.7	BPIFB3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186191.8	BPIFB4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186193.9	SAPCD2	protein_coding	65	18	89	3.3147	1.0331	0.9418
ENSG00000186197.15	EDARADD	protein_coding	298	3	295	14.5045	4.5206	4.1209
ENSG00000186198.4	SLC51B	protein_coding	0	11	0	0.0000	0.0000	0.0000
ENSG00000186204.15	CYP4F12	protein_coding	20	0	20	0.7642	0.2382	0.2171
ENSG00000186205.13	MTARC1	protein_coding	75	0	75	1.6019	0.4993	0.4551
ENSG00000186207.5	LCE5A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186212.4	SOWAHB	protein_coding	44	0	44	2.1432	0.6680	0.6089
ENSG00000186222.5	BLOC1S4	protein_coding	101	0	101	13.1751	4.1063	3.7432
ENSG00000186226.9	LCE1E	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186230.7	ZNF749	protein_coding	508	43	465	21.3078	6.6409	6.0538
ENSG00000186231.17	KLHL32	protein_coding	11	1	10	0.5188	0.1617	0.1474
ENSG00000186234.7	FAM86MP	unprocessed_pseudogene	2	2	0	0.4395	0.1370	0.1249
ENSG00000186235.11	LINC02610	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000186244.7	AC091180.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186260.17	MRTFB	protein_coding	6414	9	6413	75.2412	23.4502	21.3771
ENSG00000186265.10	BTLA	protein_coding	12	0	12	0.6465	0.2015	0.1837
ENSG00000186268.4	OR10D4P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186272.13	ZNF17	protein_coding	395	0	395	20.4379	6.3698	5.8067
ENSG00000186280.7	KDM4D	protein_coding	27	2	25	1.7795	0.5546	0.5056
ENSG00000186281.12	GPAT2	protein_coding	87	72	84	2.9770	0.9278	0.8458
ENSG00000186283.14	TOR3A	protein_coding	390	24	366	23.5278	7.3328	6.6846
ENSG00000186288.5	PABPC1L2A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186297.12	GABRA5	protein_coding	5	0	5	0.2696	0.0840	0.0766
ENSG00000186298.12	PPP1CC	protein_coding	3142	2	3140	88.4893	27.5792	25.1410
ENSG00000186300.12	ZNF555	protein_coding	465	0	473	10.5878	3.2999	3.0081
ENSG00000186301.8	MST1P2	unprocessed_pseudogene	28	0	28	2.3771	0.7409	0.6754
ENSG00000186306.1	OR10T2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186310.10	NAP1L3	protein_coding	136	0	136	9.9855	3.1121	2.8370
ENSG00000186312.10	CA5BP1	transcribed_unprocessed_pseudogene	181	0	217	14.6135	4.5545	4.1519
ENSG00000186314.11	PRELID2	protein_coding	256	0	256	9.2635	2.8871	2.6319
ENSG00000186318.16	BACE1	protein_coding	466	517	664	12.6057	3.9288	3.5815
ENSG00000186326.4	RGS9BP	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186328.4	AL451165.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186329.9	TMEM212	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186334.10	SLC36A3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186335.9	SLC36A2	protein_coding	1	1	0	0.0456	0.0142	0.0129
ENSG00000186340.16	THBS2	protein_coding	4008	88	11163	108.3147	33.7581	30.7737
ENSG00000186350.12	RXRA	protein_coding	2224	0	2224	35.8168	11.1629	10.1761
ENSG00000186352.9	ANKRD37	protein_coding	547	136	744	47.2212	14.7173	13.4162
ENSG00000186364.12	NUDT17	protein_coding	53	245	57	6.2211	1.9389	1.7675
ENSG00000186367.7	MINAR2	protein_coding	16	5	11	1.3305	0.4147	0.3780
ENSG00000186369.10	LINC00643	transcribed_unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186376.15	ZNF75D	protein_coding	838	0	838	23.8356	7.4288	6.7720
ENSG00000186377.8	CYP4X1	protein_coding	1962	8	1954	155.9467	48.6034	44.3066
ENSG00000186393.5	KRT26	protein_coding	2	2	0	0.2245	0.0700	0.0638
ENSG00000186395.8	KRT10	protein_coding	257	88	175	23.1094	7.2024	6.5657
ENSG00000186399.10	GOLGA8R	protein_coding	22	0	22	0.9652	0.3008	0.2742
ENSG00000186407.7	CD300E	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186409.18	CCDC30	protein_coding	1376	21	1355	10.6176	3.3091	3.0166
ENSG00000186416.17	NKRF	protein_coding	199	4	256	8.5028	2.6500	2.4158
ENSG00000186417.14	GLDN	protein_coding	51	1	50	1.3951	0.4348	0.3964
ENSG00000186431.19	FCAR	protein_coding	10	1	9	0.5846	0.1822	0.1661
ENSG00000186432.10	KPNA4	protein_coding	4000	9	3991	57.0245	17.7726	16.2014
ENSG00000186439.14	TRDN	protein_coding	13	4	9	0.2589	0.0807	0.0736
ENSG00000186440.2	OR6P1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186442.7	KRT3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186446.12	ZNF501	protein_coding	174	0	174	8.6553	2.6976	2.4591
ENSG00000186448.15	ZNF197	protein_coding	1164	28	1136	28.3169	8.8254	8.0452
ENSG00000186451.2	SPATA12	protein_coding	148	146	2	13.1440	4.0966	3.7344
ENSG00000186452.11	TMPRSS12	protein_coding	23	23	0	1.3410	0.4179	0.3810
ENSG00000186453.13	FAM228A	protein_coding	8	0	8	0.6821	0.2126	0.1938
ENSG00000186458.5	DEFB132	protein_coding	15	2	13	1.3678	0.4263	0.3886
ENSG00000186462.9	NAP1L2	protein_coding	98	0	98	7.4660	2.3269	2.1212
ENSG00000186466.5	AQP7P1	unprocessed_pseudogene	8	0	8	1.4890	0.4641	0.4230
ENSG00000186468.13	RPS23	protein_coding	1418	55	3103	67.9133	21.1663	19.2951
ENSG00000186469.8	GNG2	protein_coding	368	0	451	11.2204	3.4970	3.1879
ENSG00000186470.14	BTN3A2	protein_coding	322	0	322	8.8935	2.7718	2.5268
ENSG00000186471.13	AKAP14	protein_coding	1	5	0	0.1662	0.0518	0.0472
ENSG00000186472.20	PCLO	protein_coding	1112	1	1111	9.4553	2.9469	2.6864
ENSG00000186474.15	KLK12	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186479.5	RGS7BP	protein_coding	12	0	12	0.5043	0.1572	0.1433
ENSG00000186480.13	INSIG1	protein_coding	467	0	467	24.8849	7.7558	7.0701
ENSG00000186481.16	ANKRD20A5P	transcribed_unprocessed_pseudogene	3432	1	3431	105.9205	33.0119	30.0935
ENSG00000186487.20	MYT1L	protein_coding	1	0	1	0.0055	0.0017	0.0016
ENSG00000186493.13	C5orf38	protein_coding	32	0	32	3.2332	1.0077	0.9186
ENSG00000186496.12	ZNF396	protein_coding	240	3	237	7.6775	2.3928	2.1813
ENSG00000186501.14	TMEM222	protein_coding	254	2	252	11.0371	3.4399	3.1358
ENSG00000186508.4	OR9I2P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186509.4	OR9Q1	protein_coding	1	1	0	0.0782	0.0244	0.0222
ENSG00000186510.12	CLCNKA	protein_coding	20	0	20	1.1191	0.3488	0.3179
ENSG00000186513.3	OR9Q2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186517.14	ARHGAP30	protein_coding	616	90	526	23.6591	7.3738	6.7219
ENSG00000186522.15	SEPTIN10	protein_coding	2124	8	2116	97.1795	30.2876	27.6100
ENSG00000186523.14	FAM86B1	protein_coding	28	16	14	1.2868	0.4011	0.3656
ENSG00000186526.13	CYP4F8	protein_coding	326	0	326	8.9950	2.8034	2.5556
ENSG00000186529.16	CYP4F3	protein_coding	1	0	1	0.0353	0.0110	0.0100
ENSG00000186532.12	SMYD4	protein_coding	567	3	567	16.2223	5.0560	4.6090
ENSG00000186543.7	CROCCP5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186562.7	DEFB105A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186564.6	FOXD2	protein_coding	36	0	36	2.6442	0.8241	0.7513
ENSG00000186566.13	GPATCH8	protein_coding	2239	2	2237	44.7240	13.9390	12.7067
ENSG00000186567.13	CEACAM19	protein_coding	39	5	34	1.4579	0.4544	0.4142
ENSG00000186572.2	DEFB107A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186575.19	NF2	protein_coding	495	0	495	13.0243	4.0592	3.7004
ENSG00000186577.14	SMIM29	protein_coding	88	6	82	9.1724	2.8587	2.6060
ENSG00000186579.3	DEFB106A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186583.12	SPATC1	protein_coding	24	24	0	2.1511	0.6704	0.6112
ENSG00000186591.13	UBE2H	protein_coding	7405	9	7396	221.0999	68.9095	62.8175
ENSG00000186594.14	MIR22HG	lncRNA	278	8	270	18.1078	5.6436	5.1447
ENSG00000186599.8	DEFB105B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186603.6	HPDL	protein_coding	3	3	0	0.3269	0.1019	0.0929
ENSG00000186615.11	KTN1-AS1	lncRNA	81	11	80	1.9418	0.6052	0.5517
ENSG00000186625.14	KATNA1	protein_coding	312	105	258	26.9103	8.3871	7.6456
ENSG00000186628.12	FSD2	protein_coding	47	263	0	1.3986	0.4359	0.3974
ENSG00000186635.14	ARAP1	protein_coding	1055	0	1312	22.6583	7.0618	6.4375
ENSG00000186638.16	KIF24	protein_coding	279	60	272	8.8508	2.7585	2.5146
ENSG00000186642.16	PDE2A	protein_coding	59	1	58	1.5978	0.4980	0.4540
ENSG00000186645.10	SPDYE17	protein_coding	81	91	1	5.4569	1.7007	1.5504
ENSG00000186648.15	CARMIL3	protein_coding	28	17	11	0.8181	0.2550	0.2324
ENSG00000186652.10	PRG2	protein_coding	2	2	0	0.2108	0.0657	0.0599
ENSG00000186654.21	PRR5	protein_coding	71	2	69	2.6348	0.8212	0.7486
ENSG00000186660.15	ZFP91	protein_coding	1449	1	1448	48.7924	15.2070	13.8626
ENSG00000186665.10	C17orf58	protein_coding	368	6	363	29.3820	9.1574	8.3478
ENSG00000186666.6	BCDIN3D	protein_coding	66	1	101	3.4750	1.0831	0.9873
ENSG00000186675.7	MAGEE2	protein_coding	3	3	0	0.2573	0.0802	0.0731
ENSG00000186676.3	EEF1GP1	processed_pseudogene	10	0	10	1.4973	0.4667	0.4254
ENSG00000186678.7	AL590240.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186684.14	CYP27C1	protein_coding	5	0	5	0.1868	0.0582	0.0531
ENSG00000186687.16	LYRM7	protein_coding	730	2	728	22.8304	7.1155	6.4864
ENSG00000186704.9	DTX2P1	transcribed_unprocessed_pseudogene	32	0	32	3.8113	1.1879	1.0828
ENSG00000186710.11	CFAP73	protein_coding	3	46	0	0.3381	0.1054	0.0960
ENSG00000186714.12	CCDC73	protein_coding	5	218	4	0.1235	0.0385	0.0351
ENSG00000186715.11	MST1L	transcribed_unprocessed_pseudogene	6	0	6	0.2203	0.0687	0.0626
ENSG00000186716.21	BCR	protein_coding	502	2	500	7.9808	2.4874	2.2675
ENSG00000186723.4	OR10H1	protein_coding	1	1	0	0.0437	0.0136	0.0124
ENSG00000186732.14	MPPED1	protein_coding	6	1	6	0.2005	0.0625	0.0570
ENSG00000186743.2	TPI1P3	processed_pseudogene	21	21	0	5.5195	1.7202	1.5682
ENSG00000186765.12	FSCN2	protein_coding	31	13	18	2.9585	0.9221	0.8405
ENSG00000186766.8	FOXI2	protein_coding	5	1	4	0.2979	0.0929	0.0846
ENSG00000186767.7	SPIN4	protein_coding	387	0	409	18.3362	5.7148	5.2096
ENSG00000186777.12	ZNF732	protein_coding	108	41	67	8.9538	2.7906	2.5439
ENSG00000186787.9	SPIN2B	protein_coding	24	0	24	3.1604	0.9850	0.8979
ENSG00000186788.13	SPATA31D3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186790.6	FOXE3	protein_coding	5	5	0	0.5500	0.1714	0.1563
ENSG00000186792.17	HYAL3	protein_coding	11	0	11	1.0877	0.3390	0.3090
ENSG00000186795.1	KCNK18	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186803.3	IFNA10	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186806.5	VSIG10L	protein_coding	21	0	21	1.0831	0.3376	0.3077
ENSG00000186810.8	CXCR3	protein_coding	1	1	0	0.1045	0.0326	0.0297
ENSG00000186812.13	ZNF397	protein_coding	2352	220	2166	52.4906	16.3596	14.9133
ENSG00000186814.14	ZSCAN30	protein_coding	1214	389	861	28.5478	8.8974	8.1108
ENSG00000186815.13	TPCN1	protein_coding	1548	25	1523	34.4959	10.7512	9.8008
ENSG00000186818.12	LILRB4	protein_coding	482	0	482	14.8147	4.6172	4.2090
ENSG00000186825.6	CDRT15P3	transcribed_unprocessed_pseudogene	20	10	11	2.3982	0.7474	0.6814
ENSG00000186827.11	TNFRSF4	protein_coding	3	0	3	0.3388	0.1056	0.0963
ENSG00000186831.11	KRT17P2	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000186832.9	KRT16	protein_coding	8	0	8	0.6282	0.1958	0.1785
ENSG00000186834.4	HEXIM1	protein_coding	1266	571	1234	67.9261	21.1703	19.2988
ENSG00000186838.13	SELENOV	protein_coding	2	0	2	0.2247	0.0700	0.0638
ENSG00000186844.6	LCE1A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186847.6	KRT14	protein_coding	63	0	63	5.4338	1.6935	1.5438
ENSG00000186854.11	TRABD2A	protein_coding	20	273	18	0.4435	0.1382	0.1260
ENSG00000186860.5	KRTAP17-1	protein_coding	1	1	0	0.2434	0.0759	0.0692
ENSG00000186862.20	PDZD7	protein_coding	26	52	25	0.7660	0.2387	0.2176
ENSG00000186866.17	POFUT2	protein_coding	584	1	711	19.3766	6.0391	5.5052
ENSG00000186867.11	QRFPR	protein_coding	8	0	8	0.5498	0.1714	0.1562
ENSG00000186868.16	MAPT	protein_coding	3447	10	3461	45.4497	14.1652	12.9129
ENSG00000186871.7	ERCC6L	protein_coding	172	132	40	7.7010	2.4002	2.1880
ENSG00000186881.3	OR13F1	protein_coding	4	4	0	0.8104	0.2526	0.2302
ENSG00000186886.8	OR5D3P	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000186889.10	TMEM17	protein_coding	29	0	29	1.8896	0.5889	0.5369
ENSG00000186891.14	TNFRSF18	protein_coding	6	0	6	0.9182	0.2862	0.2609
ENSG00000186895.4	FGF3	protein_coding	1	1	0	0.1210	0.0377	0.0344
ENSG00000186897.5	C1QL4	protein_coding	3	0	3	0.2815	0.0877	0.0800
ENSG00000186907.8	RTN4RL2	protein_coding	6	6	5	0.4846	0.1510	0.1377
ENSG00000186908.14	ZDHHC17	protein_coding	2611	2	2609	57.7079	17.9856	16.3956
ENSG00000186910.4	SERPINA11	protein_coding	51	5	46	6.6752	2.0804	1.8965
ENSG00000186912.6	P2RY4	protein_coding	12	0	12	1.4633	0.4561	0.4157
ENSG00000186918.14	ZNF395	protein_coding	1029	2	1027	34.4588	10.7397	9.7902
