# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000224017.2	LINC01449	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224018.2	AP000470.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224019.1	RPL21P32	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224020.1	MIR181A2HG	lncRNA	40	19	21	2.8870	0.9649	1.1236
ENSG00000224023.10	EDRF1-DT	lncRNA	10	21	49	0.1392	0.0465	0.0542
ENSG00000224025.2	AL353616.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224027.1	AL133456.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224028.1	LINC01853	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224029.1	AL450344.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224031.1	TCEAL3-AS1	lncRNA	2	0	2	0.2647	0.0885	0.1030
ENSG00000224032.7	EPB41L4A-AS1	lncRNA	2567	1979	1820	31.4244	10.5025	12.2304
ENSG00000224033.1	CDY8P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224034.1	LINC02561	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224035.1	SFPQP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224038.1	BX005214.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224039.1	CDYLP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224040.1	HMGN1P4	processed_pseudogene	8	2	6	1.3181	0.4405	0.5130
ENSG00000224041.3	IGKV3D-15	IG_V_gene	12	9	3	1.4479	0.4839	0.5635
ENSG00000224042.2	MTND4P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224043.8	CCNT2-AS1	lncRNA	76	51	62	0.7017	0.2345	0.2731
ENSG00000224045.1	PAEPP1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224046.2	AC005076.1	lncRNA	74	45	37	3.8939	1.3014	1.5155
ENSG00000224048.6	LINC02612	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224049.1	AC108681.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224051.7	CPTP	protein_coding	6739	3396	3343	126.0215	42.1182	49.0474
ENSG00000224054.1	AL022163.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224055.1	GAPDHP55	processed_pseudogene	1	0	1	0.0595	0.0199	0.0232
ENSG00000224057.1	EGFR-AS1	lncRNA	2	30	16	0.0341	0.0114	0.0133
ENSG00000224058.2	AC006509.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224059.1	HSPA8P16	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224060.3	ARSLP1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224061.1	SRSF3P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224062.4	TUBB4BP5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224063.6	AC007319.1	lncRNA	51	69	65	1.3345	0.4460	0.5194
ENSG00000224064.1	AL356390.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224065.2	SRIP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224066.1	AL049795.1	lncRNA	8	178	176	0.2817	0.0941	0.1096
ENSG00000224067.2	AL354877.1	processed_pseudogene	4	0	4	0.4628	0.1547	0.1801
ENSG00000224069.1	BX842559.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224070.1	HMGN1P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224071.1	DNMT3AP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224072.1	VEZTP1	processed_pseudogene	1	1	0	0.0208	0.0069	0.0081
ENSG00000224074.3	LINC00691	lncRNA	3	2	1	0.0416	0.0139	0.0162
ENSG00000224075.2	TTTY22	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224076.5	AC009487.1	lncRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000224077.1	AP000936.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224078.15	SNHG14	lncRNA	601	493	469	0.2342	0.0783	0.0912
ENSG00000224079.1	AC091729.1	lncRNA	125	76	49	6.8727	2.2970	2.6749
ENSG00000224080.1	UBE2FP1	processed_pseudogene	10	6	4	1.0689	0.3572	0.4160
ENSG00000224081.9	SLC44A3-AS1	transcribed_processed_pseudogene	61	31	30	0.2845	0.0951	0.1107
ENSG00000224082.1	UBTFL8	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224083.1	MTCO1P11	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224085.3	RPL23AP41	processed_pseudogene	1	0	1	0.1043	0.0349	0.0406
ENSG00000224086.6	PPM1F-AS1	lncRNA	142	885	910	0.1791	0.0599	0.0697
ENSG00000224087.1	POTEF-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224089.3	CT47A10	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000224090.1	AC097468.1	lncRNA	14	4	10	0.3358	0.1122	0.1307
ENSG00000224091.1	AC104389.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224092.1	AL591644.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224093.5	BCAR3-AS1	lncRNA	15	51	60	0.3668	0.1226	0.1428
ENSG00000224094.1	RPS24P8	processed_pseudogene	46	23	24	5.4673	1.8272	2.1279
ENSG00000224095.1	LINC01935	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224097.5	AC021148.1	transcribed_processed_pseudogene	37	22	15	1.0708	0.3579	0.4167
ENSG00000224099.2	AC104823.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224100.1	AP001630.1	lncRNA	1	1	0	0.1093	0.0365	0.0426
ENSG00000224101.1	ELMO1-AS1	lncRNA	0	31	20	0.0000	0.0000	0.0000
ENSG00000224104.1	AC079809.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224106.1	CYP4F25P	unprocessed_pseudogene	4	2	2	0.3675	0.1228	0.1430
ENSG00000224107.5	ETDB	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000224109.3	CENPVL3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000224110.3	MTRF1LP2	processed_pseudogene	0	1	1	0.0000	0.0000	0.0000
ENSG00000224114.1	AL591846.1	processed_pseudogene	3	1	2	0.3310	0.1106	0.1288
ENSG00000224116.7	INHBA-AS1	lncRNA	8	5	3	0.0666	0.0222	0.0259
ENSG00000224117.1	PTPN2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224121.1	ATG12P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224122.2	POU6F2-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224124.3	POM121L10P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224126.2	UBE2SP2	processed_pseudogene	5	2	3	0.4807	0.1606	0.1871
ENSG00000224127.1	AC099786.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224128.1	LINC01248	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224129.1	DPPA2P2	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000224132.2	AC112715.1	lncRNA	2	1	1	0.2730	0.0912	0.1063
ENSG00000224134.1	AC004866.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224136.1	AC007568.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224137.1	LINC01857	lncRNA	7	2	5	0.6798	0.2272	0.2646
ENSG00000224138.1	AC000123.1	lncRNA	21	39	16	1.9445	0.6499	0.7568
ENSG00000224141.6	MIR548XHG	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224142.1	AMMECR1-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224144.1	ASH2LP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224149.1	AC099786.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224151.1	USP9YP28	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224152.1	AC009506.1	lncRNA	140	122	123	4.4773	1.4964	1.7426
ENSG00000224153.3	LINC02054	lncRNA	1	1	0	0.0118	0.0039	0.0046
ENSG00000224155.2	AC073136.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224157.1	HCG14	lncRNA	2	0	2	0.2314	0.0773	0.0901
ENSG00000224159.1	HMGB1P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224160.1	CICP10	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224161.3	RPS26P54	processed_pseudogene	2	1	1	0.2746	0.0918	0.1069
ENSG00000224162.1	UQCRHP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224163.4	AC025594.1	unprocessed_pseudogene	0	1	2	0.0000	0.0000	0.0000
ENSG00000224164.2	LINC02828	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224165.6	DNAJC27-AS1	lncRNA	289	159	164	2.3861	0.7975	0.9287
ENSG00000224166.1	PRYP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224167.2	LINC01357	lncRNA	0	24	23	0.0000	0.0000	0.0000
ENSG00000224169.1	HSFY6P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224172.1	AC091799.1	processed_pseudogene	4	3	1	0.2357	0.0788	0.0917
ENSG00000224173.2	LINC02831	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224174.2	AL137802.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224177.8	LINC00570	lncRNA	1	1	0	0.0220	0.0073	0.0085
ENSG00000224183.1	SDHDP6	processed_pseudogene	10	5	5	0.9954	0.3327	0.3874
ENSG00000224184.6	MIR3681HG	lncRNA	9	6	4	0.0509	0.0170	0.0198
ENSG00000224185.1	SNX18P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224186.8	C5orf66	lncRNA	6	1404	1522	0.0431	0.0144	0.0168
ENSG00000224187.1	LINC01991	lncRNA	2	0	2	0.0558	0.0186	0.0217
ENSG00000224188.1	UBE2D3P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224189.8	HAGLR	lncRNA	952	486	491	8.8840	2.9692	3.4576
ENSG00000224190.2	LINC02667	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224192.2	SEZ6L-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224194.1	AC008278.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224195.1	AC022400.1	lncRNA	16	163	182	1.7179	0.5741	0.6686
ENSG00000224203.2	RPS23P10	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224204.1	PHEX-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224205.2	AC253536.1	transcribed_unprocessed_pseudogene	9	5	4	0.6152	0.2056	0.2394
ENSG00000224207.3	AC018797.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224208.1	ZCRB1P1	processed_pseudogene	3	2	1	0.2240	0.0749	0.0872
ENSG00000224209.8	LINC00466	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224210.1	TRIM60P5Y	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224215.1	AL606469.1	lncRNA	0	2	0	0.0000	0.0000	0.0000
ENSG00000224216.1	AC234781.1	lncRNA	1	0	1	0.0278	0.0093	0.0108
ENSG00000224217.1	PRPF4BP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224218.1	AC107072.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224219.1	SEC61GP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224220.1	DTNB-AS1	lncRNA	0	141	175	0.0000	0.0000	0.0000
ENSG00000224221.1	RPS6P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224222.2	LINC02636	lncRNA	2	2	0	0.0626	0.0209	0.0244
ENSG00000224223.1	VSTM2A-OT1	lncRNA	1	1	0	0.0158	0.0053	0.0061
ENSG00000224224.1	HAUS1P2	processed_pseudogene	1	0	1	0.0609	0.0204	0.0237
ENSG00000224227.3	OR2L1P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224228.2	AL031599.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224231.2	LINC01832	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224232.1	KCTD5P1	processed_pseudogene	7	6	1	0.4933	0.1649	0.1920
ENSG00000224233.1	OR2J4P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224236.3	MRRFP1	processed_pseudogene	2	2	0	0.0570	0.0191	0.0222
ENSG00000224237.1	MICOS10P3	processed_pseudogene	54	25	29	12.7098	4.2478	4.9466
ENSG00000224238.2	WARS2-IT1	lncRNA	10	5	5	0.2319	0.0775	0.0903
ENSG00000224239.1	AC090044.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224240.1	CYCSP49	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224243.2	SOX1-OT	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224244.1	AC073508.1	unprocessed_pseudogene	1	1	0	0.0728	0.0243	0.0283
ENSG00000224245.1	AL358232.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224247.1	AJ009632.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224250.1	AC025947.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224251.6	AL391427.1	lncRNA	3	1	3	0.2974	0.0994	0.1157
ENSG00000224252.1	AC113618.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224254.2	MTCO1P39	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224255.2	PDCL3P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224256.1	Z93930.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224257.1	VWC2L-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224259.7	LINC01133	lncRNA	517	257	260	6.7198	2.2458	2.6153
ENSG00000224260.6	AL023754.1	lncRNA	21	13	11	0.9386	0.3137	0.3653
ENSG00000224261.2	RPSAP18	processed_pseudogene	25	16	9	1.3482	0.4506	0.5247
ENSG00000224263.1	CYCSP12	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224265.1	LINC02633	lncRNA	2	0	2	0.2444	0.0817	0.0951
ENSG00000224267.1	AL772155.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224269.1	AP000697.1	lncRNA	2	0	2	0.2819	0.0942	0.1097
ENSG00000224271.7	AL117329.1	lncRNA	54	27	36	0.0768	0.0257	0.0299
ENSG00000224272.2	AC131097.2	lncRNA	60	35	42	1.2741	0.4258	0.4959
ENSG00000224273.2	AC005077.2	transcribed_unprocessed_pseudogene	1	0	1	0.0692	0.0231	0.0270
ENSG00000224274.1	ENSAP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224276.1	ARHGEF2-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224277.5	AP000345.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224278.1	AL592447.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224279.2	RPS29P31	processed_pseudogene	1	0	1	0.2913	0.0974	0.1134
ENSG00000224280.1	AC005014.1	processed_pseudogene	1	0	1	0.0161	0.0054	0.0062
ENSG00000224281.5	SLC25A5-AS1	lncRNA	135	2035	1871	2.0522	0.6859	0.7987
ENSG00000224282.3	AC010469.1	processed_pseudogene	4	1	3	0.3318	0.1109	0.1291
ENSG00000224286.6	LINC01142	lncRNA	4	2	2	0.1059	0.0354	0.0412
ENSG00000224287.2	MSL3P1	transcribed_processed_pseudogene	9	5	4	0.1888	0.0631	0.0735
ENSG00000224288.2	MTCYBP11	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224289.1	IFIT6P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224291.1	RPL38P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224292.1	AF196972.1	lncRNA	8	5	3	0.5854	0.1956	0.2278
ENSG00000224294.1	PINCR	lncRNA	2	0	2	0.0429	0.0143	0.0167
ENSG00000224295.3	OLFM5P	unitary_pseudogene	6	2	4	0.1938	0.0648	0.0754
ENSG00000224296.3	MRPL49P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224297.2	AL158825.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224299.1	MTATP6P16	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224300.1	OR51P1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224301.2	AL590502.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224302.1	AL500527.1	processed_pseudogene	2	2	0	0.3747	0.1252	0.1458
ENSG00000224307.2	AL161785.1	lncRNA	121	55	66	4.8582	1.6237	1.8908
ENSG00000224308.1	LINC01527	lncRNA	0	27	27	0.0000	0.0000	0.0000
ENSG00000224309.7	ANKRD30BP2	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224310.1	LINC01567	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224311.1	AL590640.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224312.1	MCCD1P2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224314.1	TCERG1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224315.2	RPL7P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224316.1	GTF2IP5	unprocessed_pseudogene	1	0	1	0.0654	0.0218	0.0254
ENSG00000224318.6	CHL1-AS2	lncRNA	5	8	13	0.0618	0.0206	0.0240
ENSG00000224321.1	RPL12P14	processed_pseudogene	3	1	2	0.2925	0.0978	0.1139
ENSG00000224322.2	AC004009.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224323.2	DPRXP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224324.1	THAP5P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224326.1	AL136234.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224328.1	MDC1-AS1	lncRNA	0	199	166	0.0000	0.0000	0.0000
ENSG00000224329.2	LINC00297	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224330.2	AC005019.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224331.2	AC019181.1	processed_pseudogene	1	0	1	0.1541	0.0515	0.0600
ENSG00000224333.1	GAPDHP20	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224334.1	AP000357.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224335.2	AC239809.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224336.2	FAM197Y1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224337.1	FAM8A3P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224338.2	MTCYBP45	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224339.1	SC4MOP	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224340.1	AL590639.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224341.1	AKR7A2P2	processed_pseudogene	1	1	0	0.0498	0.0167	0.0194
ENSG00000224342.1	AC007879.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224344.1	KNOP1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224346.1	BICD1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224347.6	SCEL-AS1	lncRNA	0	35	45	0.0000	0.0000	0.0000
ENSG00000224348.2	AL592076.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224349.2	FAM135A-AS1	lncRNA	0	3	1	0.0000	0.0000	0.0000
ENSG00000224351.2	CDKN2AIPNLP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224352.1	AC132479.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224353.2	ACE3P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224354.2	MTND2P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224356.5	AL356966.1	lncRNA	6	5	5	0.0789	0.0264	0.0307
ENSG00000224357.1	ATG3P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224358.1	TMCO1-AS1	lncRNA	12	4	9	0.2667	0.0891	0.1038
ENSG00000224359.2	AL358176.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224361.1	AC011239.1	lncRNA	1	0	1	0.0818	0.0273	0.0318
ENSG00000224363.2	FP700111.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224365.1	AC073261.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224366.1	AC243964.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224367.6	OACYLP	transcribed_unitary_pseudogene	7	5	2	0.1056	0.0353	0.0411
ENSG00000224368.1	ARAFP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224370.1	AC093392.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224371.6	AL391361.2	lncRNA	3	3	0	0.1609	0.0538	0.0626
ENSG00000224372.1	HLA-N	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224373.3	IGHV4-59	IG_V_gene	136	66	70	13.1273	4.3873	5.1091
ENSG00000224374.1	AL023693.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224375.1	AC009276.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224376.1	AC017104.1	lncRNA	135	69	66	4.0390	1.3499	1.5720
ENSG00000224382.2	LINC00703	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224383.8	PRR29	protein_coding	81	547	515	0.9341	0.3122	0.3636
ENSG00000224384.1	AL033379.1	lncRNA	0	2	0	0.0000	0.0000	0.0000
ENSG00000224387.1	AL139246.1	lncRNA	15	7	8	1.5751	0.5264	0.6130
ENSG00000224388.1	BACE2-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224389.9	C4B	protein_coding	159	83	80	1.0590	0.3539	0.4121
ENSG00000224391.1	LINC01280	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224394.1	GPC6-AS2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224396.1	METTL15P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224397.7	PELATON	lncRNA	69	38	31	0.4461	0.1491	0.1736
ENSG00000224400.5	AC010880.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224401.2	RPL7P57	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000224402.2	OR6D1P	transcribed_unitary_pseudogene	1	1	0	0.0083	0.0028	0.0032
ENSG00000224403.1	DPPA2P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224404.2	Z68323.1	lncRNA	1	0	1	0.0087	0.0029	0.0034
ENSG00000224405.1	LINC00572	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224406.6	LINC02052	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224407.1	AL136988.1	lncRNA	0	1025	1083	0.0000	0.0000	0.0000
ENSG00000224408.1	USP9YP22	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224409.1	AC114489.1	lncRNA	4	3	1	0.4838	0.1617	0.1883
ENSG00000224410.1	AC097499.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224411.3	HSP90AA2P	processed_pseudogene	3	2	1	0.0653	0.0218	0.0254
ENSG00000224412.1	AC022022.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224413.1	AP001476.1	lncRNA	6	4	2	0.1304	0.0436	0.0508
ENSG00000224414.1	AC010886.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224415.1	AC007683.1	processed_pseudogene	7	2	5	0.5659	0.1891	0.2203
ENSG00000224416.2	IFNA22P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224417.2	AL606970.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000224418.1	STK24-AS1	lncRNA	18	13	6	0.6729	0.2249	0.2619
ENSG00000224419.1	KRT18P27	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224420.3	ADM5	protein_coding	427	345	336	11.8753	3.9689	4.6219
ENSG00000224421.1	ATP5MFP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224424.8	PRKAR2A-AS1	lncRNA	86	73	54	0.9318	0.3114	0.3626
ENSG00000224425.2	SSBP3P2	processed_pseudogene	2	1	1	0.0931	0.0311	0.0362
ENSG00000224426.1	SLC31A1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224427.1	AP000281.1	processed_pseudogene	2	0	2	0.3024	0.1011	0.1177
ENSG00000224429.8	LINC00539	lncRNA	27	18	26	0.2986	0.0998	0.1162
ENSG00000224430.2	MKRN5P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224431.1	AC063976.2	processed_pseudogene	3	1	2	0.0403	0.0135	0.0157
ENSG00000224435.2	NF1P6	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224436.1	BX323014.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224437.2	PIGUP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224438.3	RPL23AP14	processed_pseudogene	2	0	2	0.2042	0.0682	0.0795
ENSG00000224439.2	RPSAP10	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224440.1	CXorf51A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000224442.1	RPL4P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000224443.1	NME2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
